,CDCID,GenusName,InitialExposure,LastExposure,TotalCases,Exposurestate,ExposureState,ExposureCounty1,ExposureCounty2,ExposureCounty3,ExposureCounty4,ExposureCounty5,ExposureCounty6,ExposureCounty7,ExposureCounty8,ExposureCounty9,ExposureCounty10,ExposureCounty11,ExposureCounty12,ExposureCounty13,ExposureCounty14,ExposureCounty15,ExposureCounty16,ExposureCounty17,ExposureCounty18,ExposureCounty19,TEMP,MAX,MIN,DEWP,SLP,STP,WDSP,MXSPD,PRCP,SNDP,Fog,Rain or Drizzle,Snow or Ice Pellets,Hail,Thunder,Tornado or Funnel Cloud,Median age,Immigrants,RH,SLP-STP,MSXPD-WDSP,Households Median Income,%Food preparation,"%Farming, fishing, and forestry",Population Density
552,277265,Salmonella,2017/7/20,2017/7/24,8,RI,Rhode Island,Bristol,,,,,,,,,,,,,,,,,,,74.08,79.66,69.78,64.05321502685547,1011.14,1000.0875854492188,8.16,16.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,3247.169863,70.97820518301377,11.052414550781236,8.66,73776.84384,7.123465343,0.246445336,2033.908646
553,277083,Salmonella,2017/12/5,2018/1/6,113,MI,Michigan,Luce,,,,,,,,,,,,,,,,,,,11.4,17.72121212,4.821212121,8.454545455,1023.1815185546875,984.1363636,7.154545455,13.74848485,0.416666667,0.0,0.03030303,0.03030303,1.0,0.0,0.0,0.0,44.52674969,521.9210461,87.61860734348062,39.04515495468752,6.5939393950000005,38997.46575,10.14006563,2.631622955,7.156141513
554,277325,Salmonella,2017/11/14,2017/11/15,557,GA,Georgia,Bartow,,,,,,,,,,,,,,,,,,,46.15,62.1,34.1,41.1,1023.1,995.6,1.4,8.45,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,37.41273973,6118.128767,82.43154430484681,27.5,7.049999999999999,50797.88219,5.975409253,0.452074949,222.0236705
555,277568,Salmonella,2017/9/23,2018/2/16,18,IA,Iowa,Lyon,,,,,,,,,,,,,,,,,,,36.4667,48.4167,26.6925,27.3298,1018.4285,966.2671,8.0551,16.2261,0.0642,0.104,0.05,0.25,0.17,0.0,0.05,0.0,38.14747367,397.6826018,69.14140834768307,52.16139999999996,8.171,61462.02292,4.026425255,3.468979286,19.9835764
556,277662,Salmonella,2017/3/21,2017/3/24,5,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,57.51944444,65.97777778,50.69027778,46.14411765,1018.628571,983.7921875,7.393055556,15.52777778,0.028097662,0.0,0.083333333,0.513888889,0.013888889,0.0,0.027777778,0.0,35.95534247,287945.4836,65.74149195922602,34.83638350000001,8.134722223999999,60331.06986,5.782875869,0.335955329,2487.722059
557,277685,Salmonella,2017/8/25,2017/12/18,6,TN,Tennessee,Rutherford,,,,,,,,,,,,,,,,,,,58.68534483,70.34913793,47.99568966,48.82241379,1013.251852,999.4784483,4.693965517,10.72758621,0.136434783,0.0,0.146551724,0.293103448,0.0,0.0,0.025862069,0.0,32.93863014,21897.68356,69.72884533559048,13.773403700000017,6.0336206930000005,58827.20137,6.549586975,0.243045862,471.2387975
558,278052,Salmonella,2018/1/26,2018/1/26,16,MN,Minnesota,Anoka,,,,,,,,,,,,,,,,,,,36.9,46.4,26.6,29.1,1014.6368408203125,975.7,11.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38575342,22507.42192,73.09603883254448,38.936840820312455,8.8,79700.25479,4.816500493,0.187671912,820.8976892
559,278236,Salmonella,2017/11/4,2017/11/23,33,CO,Colorado,Adams,,,,,,,,,,,,,,,,,,,45.075,61.34,32.25,26.015,1017.5409545898438,830.885,8.12,16.475,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,33.3130137,39169.30137,46.902028536627476,186.65595458984376,8.355000000000002,61787.95205,6.389904625,0.400466836,411.9398523
560,278253,Salmonella,2017/12/31,2018/2/11,8,OR,Oregon,Washington,,,,,,,,,,,,,,,,,,,43.89534884,52.61860465,36.21860465,40.16744186,1020.211628,1011.769767,3.779069767,8.811627907,0.120930233,0.0,0.302325581,0.651162791,0.0,0.0,0.0,0.0,36.48726983,46540.7568,86.61826939274225,8.441861000000017,5.03255814,77588.93049,5.306236993,0.855923671,802.0209681
561,278730,Salmonella,2017/2/16,2017/3/5,8,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,51.71944444,60.10694444,42.4875,42.35694444,1016.886111,1012.559722,6.216666667,14.12361111,0.148009259,0.0,0.013888889,0.375,0.0,0.0,0.0,0.0,36.96958904,115242.8644,70.27759572991266,4.326389000000063,7.906944443,105911.3178,4.77581179,0.421462765,1478.371232
562,278312,Salmonella,2017/4/1,2017/6/14,7,MD,Maryland,Baltimore City,,,,,,,,,,,,,,,,,,,65.36266667,73.65333333,58.61266667,49.78,1014.015333,1013.582667,5.618666667,11.15066667,0.0638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.89479452,39950.50685,57.10963858533999,0.4326660000000402,5.532000002999999,45806.72055,5.435822722,0.070635587,7662.691187
563,278497,Salmonella,2017/4/24,2017/7/28,18,PA,Pennsylvania,Bucks,,,,,,,,,,,,,,,,,,,67.209375,78.115625,57.17083333,57.58125,1013.514737,997.5276042,3.624479167,9.3421875,0.099479167,0.0,0.020833333,0.25,0.0,0.0,0.057291667,0.0,43.46726027,27206.12603,71.26109184438224,15.987132799999927,5.717708332999999,80937.22466,4.586400396,0.195532925,1036.501637
564,278499,Salmonella,2017/9/14,2017/9/14,6,ID,Idaho,Ada,,,,,,,,,,,,,,,,,,,70.0,87.1,62.1,40.8,1004.9,907.4,5.5,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.18876712,29047.10137,34.62256587806708,97.5,8.5,58706.16712,5.667952569,0.368738448,407.1475828
565,278545,Salmonella,2018/2/19,2018/3/5,6,NY,New York,Kings,Nassau,New York,Queens,,,,,,,,,,,,,,,,44.7164,54.22986667,37.59873333,33.18457143,1021.118963,1018.901111,8.6262,16.40214815,0.1614,0.0,0.046666667,0.293333333,0.073333333,0.0,0.0,0.0,38.1359589,88635.44452,63.71284022115364,2.2178519999999935,7.775948149999998,78113.60479,5.157138648,0.059080037,33614.19806
566,278566,Salmonella,2017/8/15,2017/11/4,7,WA,Washington,King,,,,,,,,,,,,,,,,,,,59.35884146,69.98841463,51.02743902,49.55934959,1017.515854,1011.236585,4.698170732,10.19115854,0.038353659,0.0,0.033536585,0.240853659,0.009146341,0.0,0.00304878,0.0,37.2,144432.1644,69.96919247370758,6.279268999999999,5.492987808,80074.44521,5.596612267,0.299280159,987.8437859
567,278701,Salmonella,2017/6/30,2017/6/30,6,CA,California,Santa Clara,,,,,,,,,,,,,,,,,,,65.15,76.55,56.15,53.4,1015.4,1011.075,6.725,14.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.90082192,113940.0712,65.75710691913797,4.324999999999932,7.75,103989.9644,4.751999998,0.416035528,1471.396441
568,278813,Salmonella,2017/5/27,2017/11/3,5,NM,New Mexico,Bernalillo,McKinley,,,,,,,,,,,,,,,,,,68.80600414,85.23457557,51.58447205,38.61635611,1010.864286,823.273499,6.662939959,16.9184265,0.029803313,0.0,0.010351967,0.320910973,0.0,0.002070393,0.202898551,0.0,34.00794521,18778.92329,33.12254200984699,187.59078699999998,10.255486541,39597.28493,6.327168675,0.470643024,297.4259409
569,278833,Salmonella,2018/1/30,2018/2/10,15,UT,Utah,Utah,,,,,,,,,,,,,,,,,,,39.9,54.15,27.38333333,29.40833333,1022.291667,866.6833333,4.0,9.416666667,0.001666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.59027397,48853.70959,65.8139241678507,155.6083337,5.416666666999999,70080.62192,4.849480388,0.35113754,294.0346915
570,279006,Salmonella,2018/2/15,2018/2/26,8,MD,Maryland,Anne Arundel,,,,,,,,,,,,,,,,,,,48.57611111,57.58527778,40.90638889,44.29333333,1023.498333,1020.195833,3.833888889,10.45125,0.046916667,0.033333333,0.316666667,0.405555556,0.055555556,0.0,0.0,0.0,38.41410959,38165.65753,85.06342158034553,3.302500000000009,6.617361111,97343.25479,5.015639889,0.11923501,1367.21901
571,279043,Salmonella,2017/8/8,2017/8/9,8,CA,California,San Diego,,,,,,,,,,,,,,,,,,,71.95333333,80.65333333,65.09333333,62.17857143,1012.53544,995.1192308,5.142857143,10.70357143,0.0,0.0,0.033333333,0.0,0.0,0.0,0.0,0.0,35.33958904,156772.1795,71.38558409189866,17.416209200000026,5.560714287000001,68135.91918,6.43137019,0.571552357,776.2401358
572,279052,Salmonella,2017/7/10,2017/9/3,32,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,71.53946429,79.218125,64.82544643,61.49508929,1016.008929,993.8732143,7.480625,15.11794643,0.074508929,0.0,0.021428571,0.240178571,0.0,0.0,0.125892857,0.0,36.22041096,174390.7137,70.66665236326573,22.135714699999994,7.63732143,57915.05753,5.599877108,0.087668359,5534.550286
573,279053,Salmonella,2016/7/23,2016/7/24,16,CA,California,Los Angeles,,,,,,,,,,,,,,,,,,,82.585625,97.01145833,70.37979167,50.12645833,1010.054167,973.5735897,6.815625,15.41875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.78547945,290204.2521,32.496818248451305,36.48057730000005,8.603124999999999,57122.12055,5.684044372,0.346288464,2482.612293
574,279197,Salmonella,2017/7/8,2017/7/8,5,WA,Washington,Pierce,,,,,,,,,,,,,,,,,,,64.72,79.34,52.46,54.2,1021.325,1007.75,2.46,7.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,62440.2,68.72874953439442,13.575000000000045,4.765,62631.52877,5.525842924,0.454527661,502.4381479
575,279324,Salmonella,2018/3/4,2018/3/21,9,KS,Kansas,Montgomery,,,,,,,,,,,,,,,,,,,47.29722222,62.11944444,36.18611111,31.76944444,1016.3,987.55,9.938888889,17.73888889,0.061388889,0.0,0.0,0.194444444,0.0,0.0,0.111111111,0.0,40.46082192,1935.817808,54.58290409030626,28.75,7.800000000999999,44938.71507,4.023554596,0.559073368,51.38311186
576,279440,Salmonella,2018/3/18,2018/3/20,5,PA,Pennsylvania,Montgomery,,,,,,,,,,,,,,,,,,,34.66666667,45.7,25.1,16.03333333,1013.0,1001.716667,4.066666667,10.46666667,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,41.27863014,45789.86027,46.00475420446551,11.28333299999997,6.400000003000001,87444.76712,4.601318295,0.111904896,1699.114472
577,279503,Salmonella,2018/3/26,2018/4/13,8,MA,Massachusetts,Essex,,,,,,,,,,,,,,,,,,,41.03684211,52.47631579,29.88684211,26.57368421,1016.873684,1012.255263,6.544736842,13.36052632,0.059210526,0.0,0.184210526,0.5,0.157894737,0.0,0.026315789,0.0,40.8,31665.31233,56.042780318684905,4.618421000000012,6.815789478,75274.08219,5.808713819,0.234232596,1582.942369
578,279565,Salmonella,2018/4/3,2018/4/3,7,PA,Pennsylvania,Dauphin,,,,,,,,,,,,,,,,,,,40.8,48.9,33.1,36.9,1018.7,1006.3,5.8,13.0,0.38,2.0,0.0,1.0,0.0,0.0,0.0,0.0,39.7490411,19428.76164,85.855941696381,12.400000000000091,7.2,58445.90411,5.25991817,0.40302314,522.2603822
579,279578,Salmonella,2018/1/20,2018/1/20,5,IL,Illinois,Lake,,,,,,,,,,,,,,,,,,,40.55,46.55,34.6,29.1,1010.6,983.7,9.95,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.1890411,39932.45205,63.36860996955286,26.899999999999977,12.100000000000001,86045.0411,4.674997273,0.156181439,1586.012034
580,280206,Salmonella,2018/4/7,2018/4/7,9,AZ,Arizona,Maricopa,,,,,,,,,,,,,,,,,,,81.29,92.69,66.52,35.13,1007.35,965.54,5.92,11.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.07342466,211458.2877,19.040823944333805,41.81000000000006,6.050000000000001,60801.83014,5.880116647,0.3077224,459.5321021
581,279934,Salmonella,2017/9/4,2017/9/6,7,CA,California,Contra Costa,,,,,,,,,,,,,,,,,,,73.21428571,82.3,67.80952381,61.31666667,1012.17619,1010.033333,9.538095238,15.54761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13205479,64501.48493,66.368499360746,2.142857000000049,6.009523811999999,84668.05479,4.885624568,0.279351049,1554.564058
582,279999,Salmonella,2018/4/2,2018/5/12,9,WI,Wisconsin,Milwaukee,Racine,Sheboygan,,,,,,,,,,,,,,,,,43.51422764,53.46097561,34.54390244,30.53268293,1017.22439,990.1497561,8.668699187,15.59918699,0.095955285,0.147560976,0.056910569,0.304878049,0.215447154,0.004065041,0.040650407,0.0,38.68977169,18283.38813,59.92914677770816,27.07463389999998,6.930487803,55176.97352,5.661123553,0.63709895,1589.495903
583,280153,Salmonella,2017/7/15,2017/7/30,16,CA,California,Orange,,,,,,,,,,,,,,,,,,,73.16666667,82.79791667,66.725,63.85625,1013.38125,1011.16875,4.483333333,10.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.38849315,137376.6219,72.68301277966165,2.2124999999999773,6.110416667,79784.77808,5.833139201,0.350700301,3975.17665
584,280154,Salmonella,2017/6/23,2017/7/3,11,CA,California,Butte,Placer,Sacramento,San Joaquin,,,,,,,,,,,,,,,,76.55818182,93.74,62.00272727,53.86909091,1011.1,985.9818182,6.510909091,11.20454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01369863,39781.93493,45.42522084821755,25.118181800000002,4.693636358999999,59889.62329,5.780856191,1.620811826,615.3568522
585,280155,Salmonella,2017/2/25,2017/2/28,66,CA,California,Sacramento,,,,,,,,,,,,,,,,,,,45.825,56.45,34.24375,36.4125,1017.2,1015.31875,4.91875,11.9,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,35.86849315,82327.60274,69.47004822758878,1.8812500000000227,6.98125,59808.93151,5.654056122,0.464991217,1547.586352
586,280279,Salmonella,2018/6/22,2018/6/23,9,WA,Washington,Skagit,,,,,,,,,,,,,,,,,,,60.26666667,70.91666667,53.78333333,52.75,1020.8,1015.7,4.1,9.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.45246575,8731.253425,76.2285280202454,5.099999999999909,5.375,61152.81644,6.413618069,2.850035629,70.973777
587,280335,Salmonella,2018/6/23,2018/6/24,21,MA,Massachusetts,Middlesex,,,,,,,,,,,,,,,,,,,62.6,78.55,52.5,56.9,1013.35,1007.05,3.95,8.45,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.5,103512.0219,81.63532629269984,6.300000000000068,4.499999999999999,95035.60822,4.492286425,0.095712989,1943.330875
588,280369,Salmonella,2018/6/17,2018/6/17,6,TX,Texas,Harris,,,,,,,,,,,,,,,,,,,81.7875,88.7375,77.0375,74.85,1012.28,1007.483333,6.075,13.6875,0.012857143,0.0,0.125,0.5,0.0,0.0,0.375,0.0,33.20794521,223824.9973,79.6123741669841,4.796666999999957,7.6125,59062.05479,5.731255831,0.1161332,2681.029459
589,280434,Salmonella,2018/6/22,2018/7/27,10,SC,South Carolina,Beaufort,,,,,,,,,,,,,,,,,,,81.90277778,90.60925926,74.99259259,74.09259259,1016.286111,1014.107407,4.936111111,11.65833333,0.225925926,0.0,0.101851852,0.574074074,0.0,0.0,0.481481481,0.0,44.38246575,18013.82192,77.33426426917146,2.178704000000039,6.722222219,61801.55205,9.402064555,0.407957307,313.933766
590,280437,Salmonella,2018/6/16,2018/11/4,32,MN,Minnesota,Dakota,,,,,,,,,,,,,,,,,,,64.00352113,73.86901408,56.0306338,55.41161972,1017.256591796875,994.4920863,4.620422535,11.99225352,0.144343066,0.0,0.038732394,0.404929577,0.014084507,0.0,0.158450704,0.0,37.73493151,27312.06849,73.64411457726241,22.764505496875017,7.371830985,81145.29452,5.249286613,0.271660784,739.800543
591,280459,Salmonella,2018/7/13,2018/7/19,38,OR,Oregon,Washington,,,,,,,,,,,,,,,,,,,73.58571429,94.71428571,53.85714286,52.9,1016.785714,1008.8,4.528571429,11.87142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4460274,45579.22466,48.40601382742447,7.98571400000003,7.3428571410000005,75863.50959,5.317642134,0.948895292,796.0988515
592,280461,Salmonella,2018/7/13,2018/7/20,15,OR,Oregon,Multnomah,,,,,,,,,,,,,,,,,,,74.2125,92.74375,59.8375,53.0875,1017.51875,1015.20625,4.55625,9.26875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.89178082,64670.96575,47.7277619824451,2.3125,4.7125,62189.93151,7.16072957,0.527510964,1838.938825
593,281056,Salmonella,2018/6/27,2018/7/7,10,NY,New York,Tioga,,,,,,,,,,,,,,,,,,,72.60545455,85.25090909,60.81727273,31.44727273,1018.667273,985.3481818,4.581818182,10.04454545,0.14,0.0,0.0,0.363636364,0.0,0.0,0.090909091,0.0,44.0,2460.019178,21.88736046503268,33.3190912,5.462727267999999,58939.59178,7.108417002,0.203635787,94.83972127
594,281947,Salmonella,2018/7/28,2018/7/28,70,GA,Georgia,Camden,,,,,,,,,,,,,,,,,,,78.7,88.7,71.6,63.13154983520508,1016.6660766601562,1002.7756958007812,4.742960453033447,12.044350624084473,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.89917808,5976.178082,58.970472024927226,13.890380859375,7.301390171051025,54845.24658,7.125555706,0.476269807,85.55773377
595,281948,Salmonella,2018/4/13,2018/5/15,95,GA,Georgia,Newton,,,,,,,,,,,,,,,,,,,64.9369697,78.53515152,51.83787879,51.1869697,1018.014242,983.7357576,4.64,10.87030303,0.15969697,0.0,0.0,0.242424242,0.0,0.0,0.060606061,0.0,36.2,8273.191781,61.06615743576285,34.27848439999991,6.230303030000001,53137.83562,5.986769774,0.143582285,389.5599285
596,281071,Salmonella,2018/7/6,2018/7/6,109,PA,Pennsylvania,Centre,,,,,,,,,,,,,,,,,,,74.6,82.6,69.25,65.3,1014.8235473632812,976.9,5.1,8.85,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,31.49506849,22145.02466,72.85202914222769,37.92354736328127,3.75,57240.90959,8.261105174,0.48608768,145.0867396
597,281096,Salmonella,2018/4/14,2018/4/14,51,FL,Florida,Indian River,,,,,,,,,,,,,,,,,,,76.7,84.9,66.0,67.9,1018.2,1017.2,9.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.70054795,11138.63836,74.32624371566706,1.0,9.1,51388.03288,6.523995866,1.075649514,298.5430642
598,281159,Salmonella,2018/5/19,2018/7/29,9,KS,Kansas,Finney,,,,,,,,,,,,,,,,,,,76.23611111,91.80555556,63.23055556,59.69722222,1012.001389,914.1402778,10.95694444,21.89722222,0.218333333,0.0,0.083333333,0.361111111,0.0,0.0,0.25,0.0,30.54780822,1878.10411,56.65252028953469,97.86111119999998,10.94027778,54244.73973,6.514545872,2.946591603,28.43685454
599,281829,Salmonella,2018/8/6,2018/8/14,10,WA,Washington,King,,,,,,,,,,,,,,,,,,,70.76944444,83.88888889,60.425,55.63703704,1016.280556,1010.051852,5.058333333,10.15277778,0.002777778,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,37.16082192,151321.6329,58.817446142443195,6.228703999999993,5.094444446999999,85861.74247,5.54758813,0.283836204,1009.563949
600,281830,Salmonella,2017/8/1,2018/7/13,7,WA,Washington,King,,,,,,,,,,,,,,,,,,,53.20722863,62.40670029,45.92243036,43.893756,1018.207253,1011.894813,5.278626321,10.71849183,0.068816042,0.005763689,0.027377522,0.341498559,0.022334294,0.0,0.001440922,0.0,37.15902649,149711.615,70.57561290622438,6.312440000000038,5.439865509,84301.09955,5.548736299,0.289120318,1003.582323
601,281834,Salmonella,2018/7/9,2018/9/4,24,MI,Michigan,Chippewa,,,,,,,,,,,,,,,,,,,67.0433908,77.37183908,58.42614943,59.45818966,1015.567586,988.958046,4.895402299,10.50977011,0.033821839,0.0,0.08908046,0.229885057,0.0,0.0,0.031609195,0.0,39.7,2830.664384,76.64982103664526,26.609540000000038,5.614367811,44211.82055,8.445781194,0.600982098,24.34975237
602,281951,Salmonella,2018/8/16,2018/8/16,7,MD,Maryland,Montgomery,,,,,,,,,,,,,,,,,,,77.2,91.9,64.0,69.6,1021.3,999.7,1.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87506849,68163.38904,77.48851723107164,21.59999999999991,4.6,104344.9397,4.328870099,0.114113946,2116.130168
603,282002,Salmonella,2018/5/17,2018/7/16,8,KY,Kentucky,Oldham,,,,,,,,,,,,,,,,,,,78.34311475,89.53196721,67.97901639,67.32081967,1015.136885,994.9914754,5.237704918,12.45672131,0.179344262,0.0,0.032786885,0.442622951,0.0,0.0,0.31147541,0.0,39.0,5557.049315,69.01752680630983,20.145409599999994,7.219016392,95144.61644,4.113085984,0.241168048,347.3719
604,282074,Salmonella,2018/9/15,2018/9/30,37,WI,Wisconsin,Columbia,,,,,,,,,,,,,,,,,,,60.641875,72.695,50.031875,53.510625,1017.63125,985.189375,4.63125,10.949375,0.158125,0.0,0.0,0.625,0.0,0.0,0.125,0.0,42.4,3650.060274,77.34691903691669,32.44187499999998,6.318125,63853.19863,5.049617517,1.113242314,74.2422986
605,282170,Salmonella,2018/9/8,2018/9/12,34,VT,Vermont,Windsor,,,,,,,,,,,,,,,,,,,57.12,66.62,47.08,53.54,1025.12,1003.64,1.08,5.26,0.218,0.0,0.0,0.6,0.0,0.0,0.0,0.0,47.49205479,3105.115068,87.81423133583127,21.479999999999905,4.18,57280.60274,5.617898101,1.282729928,57.22161753
606,282171,Salmonella,2018/8/25,2018/8/25,10,MA,Massachusetts,Worcester,,,,,,,,,,,,,,,,,,,68.7,80.95,54.95,59.4,1025.1,1000.35,4.5,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,34162.42466,72.25855791064805,24.749999999999886,4.4,70218.46849,5.174610066,0.219941905,542.5462585
607,282198,Salmonella,2018/4/12,2018/5/31,8,MI,Michigan,Jackson,Lenawee,Macomb,Muskegon,Wayne,,,,,,,,,,,,,,,56.2316,68.718,45.5832,44.61466667,1015.973556,990.2226786,7.4656,14.6756,0.135262222,0.0268,0.074,0.382,0.066,0.0,0.086,0.0,40.15920548,25426.64411,64.98196473358729,25.750877400000036,7.209999999999999,51175.22932,6.078375918,0.423530447,1078.550718
608,282238,Salmonella,2018/7/1,2018/7/12,11,PA,Pennsylvania,Blair,,,,,,,,,,,,,,,,,,,74.54166667,87.925,62.175,62.775,1022.108333,970.0583333,3.625,10.325,0.205833333,0.0,0.333333333,0.5,0.0,0.0,0.333333333,0.0,43.24589041,4585.472603,66.83081408039283,52.04999970000006,6.699999999999999,46784.92466,6.822298512,0.641765829,236.4040445
609,282240,Salmonella,2018/9/12,2018/10/7,5,MN,Minnesota,Anoka,,,,,,,,,,,,,,,,,,,59.85,66.61538462,52.83846154,50.78846154,1014.6195678710938,983.7769231,7.488461538,13.36923077,0.0,0.0,0.038461538,0.461538462,0.0,0.0,0.115384615,0.0,38.25342466,21563.91781,71.96726379937772,30.842644771093774,5.880769232,77631.29452,4.765967627,0.209728478,816.8778678
610,282261,Salmonella,2018/9/24,2018/12/18,5,OH,Ohio,Franklin,,,,,,,,,,,,,,,,,,,45.72732558,54.59360465,37.9752907,38.7504845,1018.998256,988.0718023,6.54244186,12.84186047,0.114166667,0.010465116,0.069767442,0.462209302,0.130813953,0.0,0.026162791,0.0,34.0,76479.94658,76.4434767312973,30.926453700000025,6.29941861,56690.46986,6.129443323,0.088009217,2361.610981
611,282276,Salmonella,2018/8/7,2018/8/7,65,KS,Kansas,Doniphan,,,,,,,,,,,,,,,,,,,73.87,87.8,67.1,67.77,1014.56,984.54,6.46,24.82,0.29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.16,719.2,81.30453460040847,30.019999999999982,18.36,49915.2,5.065012734,1.34772095,19.74632063
612,282293,Salmonella,2018/9/15,2018/9/15,8,IA,Iowa,Polk,,,,,,,,,,,,,,,,,,,77.05,89.8,68.1,68.2,1018.5,985.6,3.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,35.22931507,30383.32603,74.23174357822705,32.89999999999998,4.0,64266.98082,5.847882716,0.38958532,817.8781591
613,282294,Salmonella,2018/8/26,2018/9/3,389,TX,Texas,Bexar,,,,,,,,,,,,,,,,,,,86.09722222,99.45,76.51944444,69.21111111,1012.577778,988.275,7.483333333,16.65833333,0.0,0.0,0.0,0.222222222,0.0,0.0,0.027777778,0.0,33.33369863,103530.6164,57.311583410249646,24.30277799999999,9.174999997,54489.98904,7.048618027,0.134452628,1535.234706
614,282295,Salmonella,2018/8/1,2018/8/5,9,IL,Illinois,Cook,,,,,,,,,,,,,,,,,,,77.48,87.92333333,68.97666667,64.488,1015.35,993.5133333,7.61,16.06,0.004666667,0.0,0.033333333,0.166666667,0.0,0.0,0.1,0.0,36.48219178,172804.2055,64.36722666293777,21.836666700000023,8.45,60519.9726,5.59749382,0.079788045,5535.051006
615,282307,Salmonella,2018/9/10,2018/10/8,33,PA,Pennsylvania,Crawford,Erie,McKean,Venango,Warren,,,,,,,,,,,,,,,64.25882759,74.86788506,54.99013793,59.28404598,1019.982759,971.249908,5.796436782,11.51422989,0.191517241,0.0,0.243678161,0.48045977,0.0,0.0,0.103448276,0.0,43.49128767,4360.216986,83.90129651859593,48.73285099999998,5.7177931079999995,47168.12438,6.114088313,0.801704958,119.8526073
616,282331,Salmonella,2018/10/7,2018/10/9,6,NY,New York,Bronx,,,,,,,,,,,,,,,,,,,70.41111111,79.44444444,64.54444444,66.46666667,1025.611111,1020.7,2.344444444,7.516666667,0.001111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6690411,55239.05205,87.35369100689604,4.911110999999892,5.172222223,36936.36438,7.607840129,0.085301833,34482.41135
617,282360,Salmonella,2018/10/17,2018/10/17,20,NE,Nebraska,Antelope,,,,,,,,,,,,,,,,,,,47.91,69.53,31.04,36.69,1028.2,967.02,3.36,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77671233,418.5890411,64.92682174461383,61.180000000000064,3.64,47312.08219,4.815700429,6.892061094,7.464844146
618,282389,Salmonella,2018/6/25,2018/6/25,23,MI,Michigan,Wayne,,,,,,,,,,,,,,,,,,,65.975,76.325,55.6,55.35,1020.866667,997.4,6.8,11.325,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,63520.49863,68.60851083543918,23.46666700000003,4.5249999999999995,44540.33151,6.322242505,0.259761094,2879.621206
619,282534,Salmonella,2018/10/30,2018/11/28,25,TN,Tennessee,Carroll,,,,,,,,,,,,,,,,,,,46.38238095,55.63238095,39.39142857,40.09761905,1019.012451171875,1007.0,5.639047619,12.26428571,0.0,0.0,0.095238095,0.0,0.0,0.0,0.0,0.0,42.9869863,1442.815068,78.59457500067457,12.012451171875,6.625238090999999,38540.5274,6.40845444,1.964067647,46.92784931
620,282670,Salmonella,2018/11/17,2018/11/17,15,OH,Ohio,Fulton,,,,,,,,,,,,,,,,,,,37.54,39.74,31.22,31.0,1022.55,993.86,5.72,10.55,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.27232877,1820.810959,77.01156542857441,28.68999999999994,4.830000000000001,58070.1863,5.608761189,1.351645641,104.3239072
621,282697,Salmonella,2018/9/6,2018/11/5,9,NY,New York,Erie,,,,,,,,,,,,,,,,,,,56.75737705,64.78606557,50.07131148,48.99672131,1017.941803,992.1213115,4.151639344,14.76065574,0.07942623,0.0,0.008196721,0.286885246,0.024590164,0.024590164,0.057377049,0.0,40.32356164,32407.17808,75.21641405174822,25.820491500000003,10.609016396000001,54398.7726,6.378210528,0.172264325,885.2316026
